article_count_geopolitical,article_count_technology,sentiment_score_geopolitical,sentiment_score_technology,article_zscore_geopolitical,article_zscore_technology,sentiment_velocity_geopolitical,sentiment_velocity_technology,sentiment_3d_geopolitical,sentiment_3d_technology,market_regime_flag,weighted_sentiment_geopolitical,weighted_sentiment_technology,z_lag1_sentiment_score_geopolitical,z_lag1_sentiment_score_technology,lagged_vol_geopolitical,lagged_vol_tech,lagged_vol_balanced,lagged_vol_conservative
-3.740687782506717e-05,5.101854282268638e-05,-2.9129126504749816e-05,3.3823219267289425e-06,-6.956084010431719e-05,-7.370354399074292e-05,-4.821442808710233e-05,7.15769463193638e-07,-1.323575142819033e-07,-3.4330028788767226e-05,-0.0001125556614349252,3.2917505586195485e-05,9.59612889367359e-05,-2.381912914424632e-06,-6.212104681935651e-07,2.707415209803805e-05,6.677333615603983e-05,2.039080145386872e-05,0.0004608205823570017
0.00014536288353519586,3.494971043758831e-05,-4.2836449985390364e-06,1.1654037292921693e-05,-0.0003082786311105831,-3.821519960566079e-05,9.881799371280882e-06,6.117807828189724e-06,-8.95437725846314e-08,-8.152513062262485e-05,-0.0001125556614349252,7.265985692537568e-05,8.267593283221546e-05,9.486924357191885e-07,-7.146778099772357e-07,-2.2524097428567197e-05,-2.8531102285449165e-05,-1.4686901916548785e-05,-0.002672114333149146
-7.396083009711979e-05,4.2984126630137346e-05,6.1026474865906135e-06,4.473187012481108e-06,-6.211406269891956e-06,-4.9957121306477385e-05,1.3972135443957759e-06,-4.42105391009228e-06,6.070939574443289e-08,-8.833889686131012e-05,-0.0001125556614349252,-6.3654499818317355e-06,6.878106320557957e-05,-1.671380667278219e-07,-2.9173592122294126e-06,-3.674562902533109e-05,-5.89924104352921e-05,-1.9570285175411098e-05,-0.002465408581949134
-0.00017143803615592674,3.093250234131379e-05,-1.456112341980975e-05,1.4626121565579104e-06,0.00014722784435732968,-2.207925664300577e-05,-1.6822821299298487e-05,-1.5768688657064972e-06,4.481217155145244e-09,-7.926698149865101e-05,-0.0001125556614349252,-6.172378674372027e-05,1.707695227962081e-05,-6.335947928470868e-07,-1.00516510679273e-06,-6.88947698204796e-05,-7.772628423550015e-05,-2.3588720458925244e-05,-0.002467036713854999
-8.614548085447066e-05,3.8966918533862834e-05,-4.4759503692210685e-05,4.346427880272669e-06,1.7574985772792064e-05,-3.808461543003022e-05,-2.241768636218054e-05,2.4431863646539393e-06,1.607060475531617e-07,-4.473362904870414e-05,-0.0001125556614349252,-1.7303765625522654e-05,4.7512305569758524e-05,2.944317325062197e-07,-2.0347682913113037e-07,-6.285094755199188e-05,-0.00011605881835051011,-1.9530928332210845e-05,-0.002694272813190799
-0.0001105147823691724,5.503575091896091e-05,-2.413081491568834e-05,1.1041610639102596e-05,5.8444429975535074e-05,-7.328857106631157e-05,7.4074047301247565e-06,5.042590964218016e-06,2.7739826085213e-07,-7.577383321534307e-05,-0.0001125556614349252,-3.421409981551698e-05,0.00019399764728195596,1.65066521198279e-06,-9.714103206667097e-07,-8.77377608432369e-05,-0.00012530950643446648,-3.296648475590945e-05,-0.002190195244638008
-8.614548085447066e-05,4.2984126630137346e-05,2.02514488501069e-05,-4.1299561998249776e-07,1.1721849686918496e-05,-4.6616539173860976e-05,2.1345893631403952e-05,-7.335814111865216e-06,1.430320392545452e-07,-6.691032933225151e-05,-0.0001125556614349252,-7.614865513076243e-06,3.012441626090515e-05,7.242142532208942e-07,-2.754275650852982e-06,-7.919442144553906e-05,-0.00013119155205639605,-3.252719693466968e-05,-0.0027833835418101674
-0.0001105147823691724,3.093250234131379e-05,1.85165681561956e-05,2.565298395241994e-06,4.711185219450353e-05,-2.1174299403710782e-05,-5.7154353054234004e-06,2.5076218554494184e-06,-1.0119486319571778e-07,-5.849329870126437e-05,-0.0001125556614349252,-7.382445233817407e-06,1.7064037613592543e-05,-1.269028810518621e-06,2.959801981488922e-07,-8.263932324383939e-05,-0.00014470651416030424,-3.2417885370092295e-05,-0.0018810143118060708
-2.52222270677163e-05,1.0846461859941201e-05,3.0225278554015323e-05,-1.991119536393851e-06,-8.190104994769732e-05,1.9550592524889347e-05,2.1732023127057027e-06,-2.6311550481156707e-06,-3.109932901462215e-07,3.0950866544778277e-06,-0.0001125556614349252,-2.0661127668229918e-05,3.1083671280840307e-06,-1.1911139270461977e-06,-4.971119897890796e-07,-8.845077973710451e-05,-0.0001216648944718834,-2.8839958731476616e-05,-0.0017002421540843035
-0.00019580733767062848,7.110458330405896e-05,4.0054221043568763e-05,-7.3782917233068e-06,0.00019987680119887288,-0.00011381780973904296,1.0701631222603576e-06,-3.1977408459092125e-06,-3.8742612757525994e-07,3.6010779280029e-05,-0.0001125556614349252,4.36412474447464e-05,-8.362352640582718e-05,-1.7169615023061013e-06,7.162200211166663e-07,-6.997558162720624e-05,-0.00013859967399341752,-2.7671635565628528e-05,-0.001806819559956635
