article_count_geopolitical,article_count_technology,sentiment_score_geopolitical,sentiment_score_technology,article_zscore_geopolitical,article_zscore_technology,sentiment_velocity_geopolitical,sentiment_velocity_technology,sentiment_3d_geopolitical,sentiment_3d_technology,market_regime_flag,weighted_sentiment_geopolitical,weighted_sentiment_technology,z_lag1_sentiment_score_geopolitical,z_lag1_sentiment_score_technology,lagged_vol_geopolitical,lagged_vol_tech,lagged_vol_balanced,lagged_vol_conservative
-2.9568313668178527e-05,4.358808745633982e-05,3.467377556728929e-05,-4.754397333695477e-05,3.359452740959044e-05,-2.8619477243086783e-05,-2.6637575956166656e-05,-2.583944138598107e-05,-4.2646012120660884e-05,-0.00011701145217422258,-3.5649365814209806e-05,-2.3132304007920656e-05,6.384726499162799e-05,-9.062147385443654e-05,5.135479655862812e-07,0.0034328076468261,0.00023494254144744466,-5.5375389465514686e-05,0.00033347763122999795
4.530235866788474e-06,6.362858743626618e-05,-3.6317484505910515e-05,-7.272070068557676e-05,-2.7424668077175348e-05,-5.5608156941177665e-05,2.470651730828406e-05,-1.8616910005000695e-05,3.793675906198058e-05,-0.00018250721348540358,-3.5649365814209806e-05,3.508748042832934e-05,0.00020454884129731107,7.78341196746843e-05,4.768951811582943e-06,0.0018359433528804651,0.00023223959708077395,7.250383707845566e-06,0.0002126238223639625
1.91438999532029e-05,2.354758747641347e-05,1.4589341204863692e-05,-5.071031673384957e-05,-4.934136489923887e-05,-2.3086692338268635e-06,-9.378275176973524e-06,9.703520210902634e-06,-2.651185044711693e-05,-0.00024204539910397275,-3.5649365814209806e-05,9.986966804719348e-06,-2.888524568965233e-05,-2.8342797675807552e-05,7.64814586777799e-06,0.0009266481595626055,0.00023048743458188724,7.420939007492182e-06,1.3076515300154656e-05
9.401457228926618e-06,6.362858743626618e-05,-4.777741128918115e-05,2.3008135796906286e-05,-2.6724727963161346e-05,-5.837179816570043e-05,2.229495728063943e-05,4.073730692589252e-05,3.090606155022968e-05,-0.00013801269156277744,-3.5649365814209806e-05,4.2133332495456906e-05,2.3904633894248775e-05,4.779516382107928e-05,5.1310527694229184e-06,-0.0006643071449574799,0.00011344170361684425,5.336120197222173e-05,-3.658441872128264e-05
-1.0083428219625954e-05,5.8618462441284586e-05,-9.84110193766458e-06,5.056209261634132e-05,1.400255724212003e-05,-4.9623590251068964e-05,-5.751496662047428e-06,1.3030622977321262e-05,1.2468260200468712e-05,4.377411733482625e-05,-3.5649365814209806e-05,-3.393211025081962e-05,-2.150061481540427e-05,-4.548264978796023e-05,-3.2993411979672186e-06,-0.0027053671131175203,-1.6251604836554746e-05,9.628193211509179e-05,-0.0002088303438372519
-3.931075639245481e-05,0.00010370958739611887,1.3301921566234288e-05,3.4978168813533033e-06,6.721067153222039e-05,-0.00010255979451622846,-1.615040580327414e-06,-3.175322561304471e-05,1.336480214647074e-05,0.0001237067937633164,-3.5649365814209806e-05,-6.024519874266992e-05,0.00010944892305434929,1.1256170997096901e-05,-6.450393660054377e-06,-0.0029487745755245845,-2.5035186472924805e-05,9.486256635246728e-05,-0.00016374815244587409
-2.4697092306040382e-05,4.859821245132141e-05,-7.94735623922709e-05,1.1038543923486437e-06,4.640686655706196e-05,-3.1743833913558525e-05,3.0797759396358286e-05,-4.943309639314552e-06,3.543758101210313e-05,9.140780611807377e-05,-3.5649365814209806e-05,-0.00014795088506517115,3.737612462515909e-05,4.5869655689159846e-05,-1.0681539003375857e-06,0.0018540073916312526,3.4798497722791185e-05,3.78155949780159e-05,-0.00013422252729525537
6.298489221244618e-05,3.857796246135823e-05,-8.736862247617716e-06,-3.5764308825927076e-05,-0.00018760375579071192,-5.563842176757688e-06,-1.4923047687062762e-05,-2.563379416141201e-05,3.4668603150602374e-05,-3.588490539091594e-05,-3.5649365814209806e-05,0.00020077220040903975,-1.0169457886150334e-05,-9.288847992157615e-05,-7.943819174403176e-07,0.003506257620637771,3.6366122014540124e-05,4.6233936774200944e-05,-0.00025750029962592045
-6.366686320314552e-05,4.358808745633982e-05,4.1449713665326084e-05,-3.47641306931102e-05,0.00014357105939034732,-1.7915695869259822e-05,-9.176880998068168e-06,-2.9062380751870774e-06,1.5066854391318997e-05,-9.230411171709926e-05,-3.5649365814209806e-05,-9.106313777439782e-06,2.5467772780645023e-05,1.2907709034093942e-05,3.421837090337052e-06,0.003380832047599474,4.8384920808067744e-05,4.25057886605106e-05,-0.00020125505050844919
-4.90531991167311e-05,4.358808745633982e-05,-2.6463439571878898e-06,2.173246373139923e-06,9.73170215223468e-05,-1.6470931349245833e-05,1.7186158079631275e-05,1.8662298470125892e-05,-3.8434600654871685e-05,-9.07272383315924e-05,-3.5649365814209806e-05,-0.00011620627330394763,1.9664392138438776e-05,8.796844069765912e-05,3.3074573738922848e-06,0.005736764852218477,4.3649830365070074e-05,1.6063610947403055e-05,-7.687110820115748e-05
